timestamp,tx,ty,tz,qx,qy,qz,qw
95.950000,26.712763,-17.636344,1.177635,0.009661,-0.005966,-0.525348,0.850812
95.966667,26.770271,-17.607496,1.179103,0.009816,-0.006042,-0.524167,0.851538
95.983333,26.827654,-17.578400,1.180606,0.009971,-0.006117,-0.522919,0.852302
96.000000,26.884873,-17.549264,1.182119,0.010124,-0.006191,-0.521656,0.853074
96.016667,26.941878,-17.519989,1.183655,0.010270,-0.006259,-0.520378,0.853851
96.033333,26.998789,-17.490533,1.185212,0.010415,-0.006325,-0.519041,0.854662
96.050000,27.055530,-17.461030,1.186778,0.010555,-0.006387,-0.517702,0.855472
96.066667,27.112115,-17.431231,1.188376,0.010688,-0.006444,-0.516284,0.856327
96.083333,27.168527,-17.401384,1.189980,0.010819,-0.006498,-0.514846,0.857190
96.100000,27.224711,-17.371386,1.191600,0.010941,-0.006546,-0.513375,0.858070
96.116667,27.280777,-17.341172,1.193238,0.011059,-0.006590,-0.511848,0.858980
96.133333,27.336667,-17.310910,1.194882,0.011173,-0.006630,-0.510303,0.859896
96.150000,27.392370,-17.280306,1.196549,0.011277,-0.006663,-0.508686,0.860853
96.166667,27.447891,-17.249648,1.198220,0.011377,-0.006693,-0.507049,0.861816
96.183333,27.503162,-17.218820,1.199902,0.011470,-0.006718,-0.505360,0.862806
96.200000,27.558298,-17.187750,1.201596,0.011556,-0.006737,-0.503629,0.863816
96.216667,27.613245,-17.156623,1.203292,0.011638,-0.006753,-0.501862,0.864843
96.233333,27.667977,-17.125118,1.205004,0.011709,-0.006761,-0.500033,0.865901
96.250000,27.722515,-17.093554,1.206715,0.011775,-0.006766,-0.498186,0.866964
96.266667,27.776777,-17.061789,1.208432,0.011833,-0.006765,-0.496259,0.868067
96.283333,27.830888,-17.029767,1.210154,0.011883,-0.006758,-0.494310,0.869178
96.300000,27.884789,-16.997664,1.211876,0.011928,-0.006747,-0.492296,0.870320
96.316667,27.938448,-16.965160,1.213603,0.011960,-0.006728,-0.490242,0.871479
96.333333,27.991905,-16.932594,1.215327,0.011988,-0.006706,-0.488169,0.872641
96.350000,28.045044,-16.899777,1.217049,0.012005,-0.006676,-0.485981,0.873862
96.366667,28.098024,-16.866706,1.218770,0.012014,-0.006642,-0.483801,0.875070
96.383333,28.150761,-16.833513,1.220486,0.012015,-0.006602,-0.481518,0.876329
96.400000,28.203241,-16.799915,1.222198,0.012004,-0.006555,-0.479229,0.877583
96.416667,28.255508,-16.766253,1.223903,0.011988,-0.006506,-0.476922,0.878840
96.433333,28.307397,-16.732272,1.225597,0.011958,-0.006446,-0.474447,0.880179
96.450000,28.359136,-16.698062,1.227284,0.011921,-0.006384,-0.472024,0.881482
96.466667,28.410578,-16.663668,1.228960,0.011872,-0.006313,-0.469449,0.882857
96.483333,28.461761,-16.628889,1.230623,0.011813,-0.006238,-0.466915,0.884201
96.500000,28.512723,-16.594046,1.232277,0.011747,-0.006159,-0.464307,0.885575
96.516667,28.563219,-16.558784,1.233906,0.011664,-0.006070,-0.461590,0.886996
